9	Ивандор	Ivandor=T
9	Золман	Zolman=T
9	Жужано	Zsuzsano=T
9	Жига	Zsiga=T
9	Еужен	Euzsen=T
9	Елиза	Eliza=T
9	Езов	Ezov=T
9	Евже	Evzse=T
9	Дюрдо	Gyurdo=T
9	Дуля	Dulja=T
9	Довердь	Dovergy=T
9	Диола	Diola=T
9	Дети	Gyeti=T
9	Дердни	Gyerdni=T
9	Дело	Gyelo=T
9	Дейзе	Déze=T
9	Горват	Gorvat=T
9	Гела	Gela=T
9	Владислаус	Vladiszlausz=T
9	Вейла	Véla=T
9	Варга	Varga=T
9	Бенямен	Benyamen=T
9	Бенедект	Benegyekt=T
9	Баляж	Baljazs=T
9	Балог	Balog=T
9	Асло	Aszlo=T
9	Арпан	Arpan=T
9	Ане	Ane=T
9	Андрал	Andral=T
9	Ал-ндр	Al-ndr=T
9	Алексондр	Alekszondr=T
8	Яш	Jás=T
8	Яузеф	Jáuzef=T
8	Яужеф	Jáuzsef=T
8	Яожеф	Jáozsef=T
8	Янушев	Jánusev=T
8	Язеф	Jázef=T
8	Ююло	Juyulo=T
8	Юхан	Juhan=T
8	Юуль	Juuly=T
8	Юри	Juri=T
8	Юляна	Juljana=T
8	Юзефна	Juzefna=T
8	Южа	Juzsa=T
8	Югон	Jugon=T
8	Югас	Jugasz=T
8	Ювже	Juvzse=T
8	Эрнд	Ernd=T
8	Элыв	Eliv=T
8	Эллемир	Ellemir=T
8	Эвген	Evgen=T
8	Шула	Sula=T
8	Шозеф	Sozef=T
8	Шитован	Sitovan=T
8	Шитвар	Sitvar=T
8	Шанош	Sanos=T
8	Шандош	Sandos=T
8	Шандорне	Sandorne=T
8	Фрид	Frid=T
8	Франчик	Francsik=T
8	Франчек	Francsek=T
8	Форанц	Foranc=T
8	Флориа	Floria=T
8	Ферин	Ferin=T
