3	Бигарвар	Bigarvar=T	Bihar	"Valószínűleg a ""Bihar vármegye"" hibás átírása, esetleg a mai Bihar település."
3	Бигал	Bigal=T		
3	Бигад	Bigad=T		
3	Бёр	Bor=T		
3	Бешта	Besta=T		
3	Бешкиш	Beskis=T		
3	Бешит	Besit=T		
3	Бешей	Besé=T		
3	Бечей	Becsé=T		
3	Бетиш	Betis=T		
3	Беспри	Beszpri=T		
3	Беспрем	Beszprem=T	Veszprém	
3	Бесеш	Beszes=T		
3	Бершон	Berson=T		
3	Берсюв	Berszyuv=T		
3	Бернов	Bernov=T		
3	Берно	Berno=T		
3	Берксас	Berkszasz=T	Beregszász	
3	Беречсас	Berecsszasz=T	Beregszász	
3	Береч.	Berecs.=T		
3	Беретеуйфолу	Bereteujfolu=T	Berettyóújfalu	
3	Берете	Berete=T		
3	Бересов	Bereszov=T		
3	Береска	Bereszka=T		
3	Беренсас	Berenszasz=T	Beregszász	
3	Берексан	Berekszan=T	Beregszász	
3	Берексази	Berekszazi=T	Beregszász;Beregszászi	
3	Берекс	Bereksz=T		
3	Берекмедер	Berekmegyer=T	Bereg	
3	Береки	Bereki=T		
3	Берек.	Berek.=T		
3	Березкая	Berezkaja=T		
3	Бережас	Berezsasz=T		
3	Берегсая	Beregszaja=T	Beregszász;Beregszászi	
3	Берегсац	Beregszac=T	Beregszász	
3	Берегсае	Beregszae=T	Beregszász	
3	Береговь	Beregovy=T	Beregszász	
3	Береговая	Beregovaja=T	Beregszász;Beregszászi	"Oroszul, alanyesetben: ""beregszászi"". Feltételezhetően az oblaszty ( =terület) jelzője."
3	Берег-Медье	Bereg-Megye=T	Bereg	
3	Берегзае	Beregzae=T	Beregszász	
3	Берд	Berd=T		
3	Бергов	Bergov=T		
3	Бепар	Bepar=T		
3	Беняш	Benyas=T		
3	Бени	Beni=T		
3	Бенград	Bengrad=T	Belgrád	
3	Бенаш	Benas=T		
3	Бенат	Benat=T		
3	Бело	Belo=T		
3	Белар	Belar=T		
3	Бела	Bela=T		
3	Бекшу	Beksu=T		
3	Бекон	Bekon=T		
3	Беккет	Bekket=T		
3	Бекише	Bekise=T	Békés;Békési	
3	Бекеш-Чобо	Bekes-Csobo=T	Békéscsaba	
3	Бекеш-чобо	Bekes-csobo=T	Békéscsaba	
3	Бекешчобо	Bekescsobo=T	Békéscsaba	
